com_id,com_name,inves_round,invse_year,invse_month,invse_day,invse_detail_money,current,com_city,com_prov,scope,com_url,com_born_month,com_born_year,com_des,invst_firms
16197,轻松筹,B+轮,2016,6,2,2000,美元,朝阳区,北京,金融,http://www.qschou.com/,9,2014,轻松筹是一个主打“社交众筹”和“轻众筹”概念的众筹平台，可以让任何人、在任何时间、任何地点、轻松发起任何内容的众筹。北京轻松筹网络科技有限公司旗下产品。,"德同资本 , 腾讯 , 同道资本 , IDG资本 , "
16216,七乐康,B轮,2015,11,6,10000,美元,广州,广东,医疗健康,http://www.7lk.cn,7,2001,七乐康是一家医药电子商务及网上药店，拿到了国内首张医药B2C物流牌照，广州七乐康药业连锁有限公司旗下网站。,"长江国弘 , 启迪创投 , 江苏高科技投资 , "
16274,美菜网,D轮,2016,6,4,20000,美元,朝阳区,北京,电子商务,http://www.meicai.cn/,5,2014,美菜网是一家主打农产品和蔬菜水果的B2B电子商务网站，原窝窝团创始团队二次创业倾力打造的一个农产品移动电商公司，隶属于北京云杉信息技术有限公司。,"顺为基金 , 真格基金 , 蓝湖资本 , "
1634,返利网,C轮,2015,4,21,10000,美元,浦东新区,上海,电子商务,http://www.51fanli.com/,11,2006,返利网是一个网上购物积分行业的“第三方返利导购”平台，上海中彦信息科技有限公司旗下。,"SIG海纳亚洲 , 思伟投资 , 日本乐天Rakuten , 启明创投 , "
16426,Boss直聘,C轮,2016,9,22,2800,美元,朝阳区,北京,企业服务,http://www.bosszhipin.com,3,2015,Boss直聘是一个专注互联网行业的招聘神器，特色是上级直接在线面试，随时随地都可以面试。北京华业基石网络技术有限公司（看准网）旗下产品。,"顺为基金 , 华映资本 , 联创策源 , 高榕资本 , 今日资本 , 和玉基金 , "
16470,陆金所,B轮,2016,1,8,121600,美元,浦东新区,上海,金融,http://www.lufax.com/,9,2011,陆金所是一家综合性的金融资产交易相关服务及投资理财服务平台，主打业务为P2P借贷，中国平安集团旗下金融服务。,"腾讯 , 国泰君安 , 民生银行(民银国际) , "
16506,海致BDP商业数据平台,C轮,2016,3,2,3000,美元,海淀区,北京,企业服务,https://www.bdp.cn,11,2013,海致BDP商业数据平台是一家基于云端的可视化大数据分析服务提供商，隶属于海致网络技术（北京）有限公司。,"君联资本 , 贝塔斯曼亚洲投资基金 , 高瓴资本Hillhouse Capital , Wind万得 , IDG资本 , 晨兴资本 , "
16575,微众银行,A轮,2016,1,28,45000,美元,深圳,广东,金融,http://www.webank.com/,10,2014,微众银行是一家民营在线金融服务平台，主要向用户提供购物、旅行等个人消费类金融服务。,"Temasek淡马锡 , 华平投资WI Harper Group , "
16651,找塑料网,B轮,2015,7,28,3600,美元,广州,广东,电子商务,http://www.zhaosuliao.com,7,2014,找塑料网是一家为塑料买卖双方提供撮合交易服务的电商平台，致力于打造成塑料原料现货交易平台。广州百塑电子商务有限公司旗下网站。,"经纬中国 , 新天域资本 , 真顺基金 , IDG资本 , 光信资本 , 启明创投 , "
16708,爱空间,B轮,2015,12,13,13500,人民币,朝阳区,北京,房产服务,http://www.ikongjian.com,10,2014,爱空间是一家主打互联网标准化家装服务的O2O公司，提供可定价、定期的标准化家装，并通过线上实现交易和全程监控，线下实现体验和交付的新型家装模式。爱空间科技（北京）有限公司旗下，空间智慧装饰装修（北京）,"顺为基金 , 景林投资 , 分享投资 , 疆域基金 , "
1678,Social Touch时趣互动,D轮,2015,8,31,5850,美元,朝阳区,北京,广告营销,http://www.social-touch.com,3,2011,时趣互动科技（Social Touch）成立于2011年，是一家社会化管理系统、服务与数据解决方案提供商。旗下有众趣、品趣、明客、星客等产品。,"君联资本 , Sierra Ventures , 纪源资本GGV , 联想集团 , "
16798,in APP九言科技,新三板,2016,3,16,--,人民币,杭州,浙江,社交网络,http://www.in66.com,6,2014,inAPP是一款女性时尚图片分享社交应用，主打”我的生活in记“，爱图购旗下产品。,"国科嘉和 , 经纬中国 , 华兴资本 , 盈动资本 , 千合资本 , 小村资本 , "
16850,达达配送,战略投资,2016,10,21,33600,人民币,青浦区,上海,物流,http://imdada.cn/,6,2014,达达是一个用移动和众包的方式解决最后三公里配送的平台，目前拥有上万名实名配送人员，为商户提供专业的第三方配送服务，隶属于上海趣盛网络科技有限公司。,"景林投资 , 沃尔玛 , 昆仑万维 , DST , 红杉资本中国 , "
1687,洋码头,C轮,2015,5,1,--,人民币,浦东新区,上海,电子商务,http://www.ymatou.com,7,2010,洋码头是一家跨国购物电子商务服务商，帮助国内消费者进行海外购物。隶属于上海洋码头网络技术有限公司，旗下有移动APP海外扫货神器等。,"赛富基金 , 天使湾 , 世铭投资 , AB资本-AB Capital , 赛领资本 , 长江国弘 , 远镜创投 , "
16872,贝斯特教育-101同学派,A轮,2015,1,7,5250,美元,福州,福建,教育,http://pad.101.com/,3,2011,贝斯特教育成立于2011年，是网龙旗下的在线教育公司，目前主打K12教育，产品有平板电脑“101同学派”，提供平板电脑的硬件、以及平板上的软件等。,"祥峰投资Vertex , IDG资本 , 奥飞动漫 , "
16879,全程网络,B轮,2015,11,19,--,美元,杨浦区,上海,企业服务,http://www.quancheng-ec.com/,11,2013,全程网络是一家企业商务消费软件服务提供商，旗下有商宴通、全程费控等SaaS服务平台，为企业提供宴请、会务、差旅费用管理服务等。,"Arbor Ventures乔木创投 , ClearVue锴明投资 , 斯道资本(富达亚洲) , "
17088,开桌,A轮,2015,3,19,20000,人民币,朝阳区,北京,本地生活,http://www.kzhuo.com.cn/,5,2012,开桌是一个以抢饭补为切入点，具有社交属性的午餐随机优惠平台，目的是利用移动互联网帮助白领用户吃午饭有优惠，有趣，使同事之间更有话题。,"天图资本 , "
17092,福佑卡车,B轮,2016,4,12,10000,人民币,南京,江苏,物流,http://fuyoukache.com/,10,2013,福佑卡车是中国城际整车运输互联网交易第一品牌，主营业务为大型3PL提供整车运输服务，致力于通过互联网技术为物流企业与承运方搭建无缝对接平台。现福佑卡车业务已覆盖全国27个省市，并与德邦.天地华宇. 顺,"梅花天使创投 , 钟鼎创投 , 盈信资本 , "
17099,每日优鲜,B+轮,2016,4,28,23000,人民币,朝阳区,北京,电子商务,http://www.missfresh.cn/,10,2014,每日优鲜是一家专注优质生鲜的特卖网站，平台每天都会筛选优质的生鲜商品推荐给用户购买。北京每日优鲜电子商务有限公司旗下网站。,"华创资本 , 腾讯 , 浙商创投 , 远东宏信远翼投资 , 光信资本 , 元璟资本 , "
17167,大地影院,战略投资,2016,5,10,100000,人民币,深圳,广东,文化娱乐,http://www.dadicinema.com/,1,2006,大地影院是一家连锁影院品牌，提供贯性的合理化票价、丰富且有效的营销活动、统一的品质管理等，隶属于广东大地电影院线股份有限公司。,"阿里影业(阿里巴巴) , "
17181,海洋音乐China Music Corp,B轮,2016,3,13,30000,美元,朝阳区,北京,文化娱乐,http://www.omusic.cc/,4,2014,China Music Corp（前身是海洋音乐）是一家音乐流媒体服务商，旗下拥有国内在线音乐服务商酷狗音乐(Kugou)、酷我音乐(Kuwo)。,"腾讯 , 暴风科技 , "
17228,小区快点,A轮,2015,12,28,20000,人民币,广州,广东,本地生活,http://www.xqkd.net/,10,2014,小区快点是一款向小区居民提供快速消费品的在线购买和优质的线下配送服务的电子商务平台，广州亿牛信息科技有限公司旗下,"天使投资人庞升东 , 游族网络 , "
1730,YOHO!有货,D轮,2015,7,15,10000,美元,南京,江苏,电子商务,http://www.yohobuy.com,12,2009,YOHO!有货，是一个潮流品牌商品销售平台。借助中国潮流产业的发展和YOHO!在平面媒体、网络社区、线下活动等产品的推广，目前已有200多个品牌“入驻”销售。南京新与力文化传播有限公司（新力传媒）旗下,"达晨创投 , 赛富基金 , 祥峰投资Vertex , 鼎晖投资 , 贝塔斯曼亚洲投资基金 , 远镜创投 , 华人文化产业基金 , "
17314,淘票票(淘宝电影),A轮,2016,5,15,170000,人民币,杭州,浙江,文化娱乐,http://dianying.taobao.com/,12,2014,淘宝电影是阿里巴巴影业集团（HK:01060）旗下的互联网售票业务平台，2016年融资拆分独立发展。,"新浪微博(新浪微创投) , 鼎晖投资 , 华策影视 , 蚂蚁金服(阿里巴巴) , "
17367,阿凡题,B轮,2015,12,15,6000,美元,海淀区,北京,教育,http://afanti100.com/,10,2013,阿凡题是一家专注于K12领域答疑类APP，主要通过“拍照答疑+人工答疑”的方式来进行答疑。北京云江科技有限公司旗下产品。,"梅花天使创投 , 深创投 , 朗玛峰创投 , 凤凰祥瑞 , 安芙兰创投 , "
17389,SECA盛力世家,A轮,2016,1,21,10000,美元,虹口区,上海,体育运动,http://www.secaworld.com,2,2004,SECA盛力世家是一家体育管理和营销公司，业务包括体育娱乐资讯、运动员经纪、赛事管理体育公关宣传等。,"华人文化产业基金 , "
17422,链家网,B轮,2016,4,6,600000,人民币,海淀区,北京,房产服务,http://lianjia.com/,9,2001,链家网是一家专注于房屋租赁、二手房交易、新房买卖的房产O2O公司，隶属于链家集团，旗下有链家连锁店、丁丁租房等。,"百度公司 , 腾讯 , 华晟资本-华兴资本 , H Capital , "
17468,快塑网,B+轮,2016,11,15,35000,人民币,广州,广东,电子商务,http://www.isuwang.com/,9,2014,快塑网成立于2014年9月，是一个橡塑B2B电商平台，以技术驱动为核心整合上下游产业链，通过自营、撮合、寄售的模式，覆盖高附加值、数十万SKU特殊产品，为客户建立互联网+信息流、互联网+物流、互联网+,"汉富控股 , 光速中国 , 基石资本 , 恒泰资本CHT Capital , "
1755,杏树林,C轮,2016,1,27,3200,美元,东城区,北京,医疗健康,http://www.xingshulin.com/,12,2011,"杏树林是一家专注为医学专业人士开发移动应用的公司，旗下目前有""病历夹""、""医口袋""、""医学文献""和""大话医学""4款产品。","蓝驰创投 , 真格基金 , 开物投资 , 健康元 , 双湖投资 , 宽带资本CBC , "
17555,壹药网(1药网),D轮,2015,10,16,100000,人民币,广州,广东,医疗健康,http://www.111.com.cn/,7,2010,壹药网是广东壹号药业旗下一个一站式的综合性网上药店，涵盖药品、营养保健、医疗器械、成人用品、中药贵细、个人护理等上万种价廉质优的医药健康产品。,
17581,房司令,C轮,2016,11,1,--,人民币,南京,江苏,房产服务,http://www.58fangdai.com,1,2015,房司令定位于生活场景下的消费金融服务商，提供房屋租赁市场的金融服务，面向房东和房客间提供租房分期付款服务，让租客告别押一付三、年付、半年付等传统的付租金模式，通过分期按月付租金的方式解决租客资金紧缺的,"梅花天使创投 , 华兴资本 , 玖创资本 , 我爱我家明道资本 , 黑洞投资 , 众诚资本 , 天使汇 , 玖富 , 盈信资本 , 唯猎资本 , "
1766,邢帅网络学院(邢帅教育),B轮,2016,4,6,30000,人民币,广州,广东,教育,http://www.xsteach.com/,1,2009,邢帅网络学院是一个在线教育培训服务商，基于YY语音等提供制图、影音制作等课程。隶属于广州邢帅教育咨询有限公司。,"君联资本 , 华盖资本 , 北极光创投 , 中国移动(中移创新产业基金) , 国泰君安 , 欢聚时代(YY多玩) , "
17723,信达生物,D轮,2016,11,29,26000,美元,苏州,江苏,医疗健康,http://www.innoventbio.com/,8,2011,信达生物制药致力于利用生物高新技术，开发用于治疗危及人类健康和生命的各种疑难疾病的高端生物新药。,"君联资本 , 国投创新投资 , 礼来亚洲基金 , Temasek淡马锡 , 斯道资本(富达亚洲) , "
17779,网筑集团,A轮,2015,2,6,6000,美元,杭州,浙江,房产服务,http://www.lcds365.com,3,2011,网筑集团（前身绿城电商）是一家建筑工程领域的电商，旗下三家公司分别在B2B、B2C以及金融领域各显神通：绿城电商为工程客户提供透明、高效、低成本的系统化解决方案；屋牛电商则为消费者个体提供一站式家装服,"易居资本 , 红杉资本中国 , "
17847,数梦工场,A轮,2015,8,24,45000,人民币,杭州,浙江,企业服务,http://www.dtdream.com,3,2015,数梦工场是一家云计算和大数据解决方案提供商，产品有DThink大数据一体机等。,"阿里巴巴 , 银杏谷资本 , "
1786,36氪36Kr,战略投资,2016,12,13,--,人民币,海淀区,北京,金融,http://www.36kr.com/,7,2011,36氪是一家关注互联网创业的科技媒体，旗下还有氪加融资平台、氪空间创业孵化器等，隶属于北京协力筑成传媒科技有限公司。2015年转型做金融科技及投融资服务为主。,"经纬中国 , 永柏资本PGA Ventures , 华泰瑞麟(华泰证券) , 九合创投 , 蚂蚁金服(阿里巴巴) , Infinity Venture Partners , 招商局 , "
17860,SheIn找库科技,B轮,2015,6,5,20000,人民币,深圳,广东,电子商务,http://www.shein.com/,12,2010,SheIn是一家快时尚跨境电商网站，致力于打造类Zara、Foever21的跨境快时尚品牌，隶属于深圳市找库科技有限公司。,"IDG资本 , 景林投资 , 天泽投资 , 厦门坚果资本 , "
1795,挖财网,B+轮,2015,7,15,8000,美元,杭州,浙江,金融,http://www.wacai.com/,6,2009,挖财是一家移动互联网金融公司，此前主打个人财务管理与记账应用，随后转型做资产管理、理财投资服务等，隶属于杭州财米科技有限公司。,"鼎晖投资 , 新天域资本 , 阿米巴资本 , IDG资本 , 宽带资本CBC , 光信资本 , 中金公司 , 启明创投 , "
17958,好彩头,A轮,2015,2,15,20000,人民币,泉州,福建,电子商务,http://hct.timai.cn,1,2004,好彩头是一家食品饮料品牌，拥有“小样乳酸菌/小样酸Q糖”等产品。,"红杉资本中国 , "
1796,豆果网(豆果美食),C轮,2014,11,18,2500,美元,东城区,北京,本地生活,http://www.douguo.com/,1,2008,豆果网(豆果美食)是一家致力于发现、分享、交流美食的互动平台，目前已经发展成为国内外华人较为领先的美食互动社区网络、在线厨艺交流、美食分享平台，提供国内免费手机美食菜谱、生活资讯应软件。,"盛大资本-盛大网络 , 高瓴资本Hillhouse Capital , Crystal Stream清流资本 , 纪源资本GGV , "
17975,优必选科技,B轮,2016,7,25,10000,美元,深圳,广东,硬件,http://www.ubtechinc.net,3,2012,优必选科技是一家机器人技术公司，专注于智能家庭机器人的研发，已推出机器人阿尔法一代、阿尔法二代。,"鼎晖投资 , 中信证券 , 正轩投资 , "
18,融360,D轮,2015,10,14,103500,人民币,海淀区,北京,金融,http://www.rong360.com,10,2011,融360是一家互联网金融垂直搜索平台，为个人消费者和微小企业提供金融产品的搜索、推荐和申请服务，业务范围涵盖贷款、信用卡与理财。北京融世纪信息技术有限公司旗下网站。,"KPCB凯鹏华盈中国 , Star VC , 光速中国 , 清科创投 , Temasek淡马锡 , 赛领资本 , 云锋基金 , 红杉资本中国 , "
18007,朝阳永续,战略投资,2016,6,10,25000,人民币,浦东新区,上海,金融,http://www.suntime2003.com/,10,2003,朝阳永续是一家是中国证券行业上市公司盈利预测数据提供商。旗下产品有GO- GOAL上市公司业绩预测系统、CONSENSUS DATA一致预期数据查询系统、基金持仓分析系统、朝阳永续财富管理中心等。,"蚂蚁金服(阿里巴巴) , "
18031,58到家,A轮,2015,10,12,30000,美元,朝阳区,北京,本地生活,http://www.58daojia.com/,11,2014,58到家是58同城推出的一项独立业务，主要关注上门家政类O2O服务，包括保洁、保姆、维修、搬家等多种生活类服务。2015年10月拆分独立发展。,"中国平安(平安创新投) , 阿里巴巴 , KKR , "
18092,蚂蚁金服,B轮,2016,4,19,450000,美元,杭州,浙江,金融,http://www.antgroup.com/,10,2014,蚂蚁金服是阿里巴巴旗下的小微金融集团，于2014年10月16日正式成立，旗下业务包括支付宝、支付宝钱包、余额宝、招财宝、蚂蚁小贷和网商银行（筹）等。,"None , 中投公司 , 中国人寿 , 国开金融(国开开元) , 中邮资本 , 春华资本Primavera , "
1821,易果生鲜,C轮,2016,11,9,20000,美元,长宁区,上海,电子商务,http://www.yiguo.com,10,2005,易果生鲜创立于2005年，作为全国领先的新一代全链路生鲜运营平台，致力于为都市家庭提供全品类生鲜食材与全年无休贴心服务。易果买手团队踏遍全球7大产区、147个地区、100多个基地源头直采，自有冷链仓储,"阿里巴巴 , KKR , 苏宁 , 小村资本 , "
1843,会唐网,C轮,2016,7,1,10000,人民币,朝阳区,北京,企业服务,http://www.eventown.com.cn,6,2007,会唐网是一家在线会议资源集采平台，是提供中文场地查询、预定及整合营销的垂直平台。隶属北京会唐世纪科技有限公司旗下。,"上海融翼资本 , 稼沃资本 , 春晓资本 , "
18614,俺来也,B轮,2016,9,8,24000,人民币,徐汇区,上海,电子商务,http://www.anlaiye.com.cn/,4,2014,俺来也是一家主打校园电商的O2O服务平台，学生可通过“俺来也”微信服务号或APP下单购买千余种日常急需商品，上海笑得商贸有限公司旗下产品。,"天财资本 , We+母基金 , 江苏一德集团 , 景林投资 , 分享投资 , 崇德投资 , 森马服饰 , "
1862,Face++旷视科技,C轮,2016,12,6,10000,美元,海淀区,北京,企业服务,http://www.faceplusplus.com,11,2012,Face++是一个人脸识别云计算平台，为开发者提供人脸识别接口，北京旷视科技有限公司旗下。,"鸿海集团Foxconn , 建银国际金禾 , 创新工场 , 富士康 , 蚂蚁金服(阿里巴巴) , 联想创投集团(乐基金) , 联想之星 , 启明创投 , "
18701,互动百科集团,新三板,2016,2,1,--,人民币,海淀区,北京,文化娱乐,http://www.baike.com,7,2005,互动百科集团创于2005年，致力于为全球华人提供中文百科知识服务，通过维基技术、词媒体、按需媒体的多元拓展，业务涵盖互动百科、HDWIKI、移动互联网。,"北极光创投 , 晨晖资本 , 磐谷创投 , DCM中国 , DFJ德丰杰中国基金 , 盛景网联(盛景嘉成) , "
18710,ofo共享单车,C轮,2016,10,10,13000,美元,海淀区,北京,汽车交通,http://www.ofo.so,12,2014,ofo共享单车是一家专注于自行车的互联网公司，以共享单车和智能硬件为核心，创造全新的共享出行方式，北京三鼎网络科技有限公司旗下产品。,"Coatue Management , 经纬中国 , 顺为基金 , 真格基金 , 中信产业基金 , 小米科技 , 滴滴出行-滴滴快的 , 唯猎资本 , 元璟资本 , 天使投资人王刚 , 东方弘道(弘合基金) , 金沙江创投 , "
1904,51信用卡,C轮,2016,10,26,8400,美元,杭州,浙江,金融,https://www.u51.com/,5,2012,51信用卡是一个实用的信用卡管理工具及理财服务平台，由杭州恩牛网络技术有限公司开发，旗下还有51信用卡优惠、51记账、51银行卡保险箱系列app，基于商户和用户行为的大数据为生活服务O2O业务提供数据,"华盖资本 , SIG海纳亚洲 , 华映资本 , 泛城科技陈伟星 , 国信弘盛 , 中通银泰投资 , Crystal Stream清流资本 , 盈动资本 , 纪源资本GGV , 丰实资本- 嘉实基金 , 薛蛮子 , 千合资本 , 新湖中宝-新湖控股 , 洪泰基金 , 天图资本 , "
1909,思必驰,C轮,2016,1,18,20000,人民币,苏州,江苏,企业服务,http://www.aispeech.com,10,2007,思必驰由剑桥大学团队创立于2007年，2008年回国创业。是国内唯一拥有人机对话技术，国际上极少数拥有自主产权、中英文综合语音技术的公司之一，先后获得三轮融资。思必驰是国内唯一专注于智能硬件领域的语音,"阿里巴巴 , 联想之星 , DCM中国 , 启迪创投 , "
1925,沪江网(沪江教育),D轮,2015,10,28,100000,人民币,浦东新区,上海,教育,http://www.hujiang.com,1,2001,沪江网是一个外语学习门户，提供网校、外语媒体、SNS学习社区等，隶属于上海互加文化传播有限公司。,"顺为基金 , 百度公司 , 汉能投资 , 元禾控股 , 皖新传媒 , 磐石资本 , 中汇国投 , 软银中国 , 民生银行(民银国际) , "
1927,VIPABC,C轮,2015,11,19,20000,美元,朝阳区,北京,教育,http://www.vipabc.com,8,2008,VIPABC是一个真人在线英语学习培训网站，TutorGroup麦奇教育旗下。,"复思资本 , 阿里巴巴 , CA创投 , 高盛集团(中国) , 银翎资本Silverlink Capital , Temasek淡马锡 , GIC新加坡政府投资公司 , 启明创投 , "
19339,丽人丽妆lili&beauty,B轮,2015,4,3,10000,美元,松江区,上海,电子商务,http://www.lrlz.com,5,2010,丽人丽妆是一家专注于品牌化妆品网络零售的新型电子商务公司，通过为知名品牌在淘宝商城开设品牌官方旗舰店，或向其他B2C商城提供商品，为消费者提供化妆品网购服务。,"阿里巴巴 , 凯欣亚洲投资Crescent Group , 麦顿投资 , 汉理资本 , "
19459,麦子金服,A轮,2015,4,8,87000,人民币,浦东新区,上海,金融,http://www.maizijf.com/,3,2015,麦子金服是一家移动互联网金融服务集团，为个人和企业提供包括财富管理、股权投资、投融资咨询等综合资产管理服务。旗下有海诺诺镑客、名校贷、大房东、财神爷爷等产品。,"海通开元 , "
1947,明星衣橱,D轮,2015,8,15,5000,人民币,海淀区,北京,电子商务,http://www.hichao.com/,8,2012,明星衣橱是一个时尚购物类APP，致力于帮助女孩们以便捷的方式买到和明星一模一样的衣服，学会明星的穿衣搭配。隶属于北京万象新天网络科技有限公司。,"中国平安(平安创新投) , 达晨创投 , Star VC , 戈壁投资 , 唯品会 , PreAngel , 朗姿股份 , "
1948,蜻蜓FM,D轮,2016,2,25,--,人民币,徐汇区,上海,文化娱乐,http://qingting.fm/,9,2011,蜻蜓fm是一款收听广播电台的工具，提供全球在线新闻、音乐、经济、娱乐等3000多个电台频道，以及主播电台、有声读物、各类播客等点播内容。上海倾听信息技术有限公司旗下。,"创新工场 , 中国文化产业投资基金 , "
1964,哔哩哔哩bilibili,D轮,2015,11,10,--,人民币,杭州,浙江,文化娱乐,http://www.bilibili.com,1,2010,"哔哩哔哩弹幕网（简称""bilibili""）是一家以ACG(Animation、Comic、Game)为主题的娱乐站点。杭州幻电科技有限公司旗下。","腾讯 , IDG资本 , 掌趣科技 , H Capital , 华人文化产业基金 , "
19654,众安保险-众安在线,A轮,2015,6,19,93400,美元,黄浦区,上海,金融,https://www.zhongan.com/,9,2013,众安保险是一家提供与互联网交易直接相关的企业/家庭财产保险、货运保险、责任保险、信用保证保险等服务的互联网保险公司。,"中国平安(平安创新投) , 携程 , 赛富基金 , 阿里巴巴 , 腾讯 , Morgan Stanley摩根士丹利 , 鼎晖投资 , 红杉资本中国 , "
19664,暴风魔镜,B轮,2016,1,21,23000,人民币,海淀区,北京,硬件,http://www.mojing.cn,9,2014,暴风魔镜，是暴风影音正式发布的第一款硬件产品。暴风魔镜是一款虚拟现实眼镜，在使用时需要配合暴风影音开发的专属魔镜应用，在手机上实现IMAX效果，普通的电影即可实现影院观影效果。,"天神娱乐 , 松禾资本 , 爱施德 , 中信资本 , 暴风科技 , 天音通信 , 华谊兄弟 , "
1969,极光推送,C轮,2016,6,30,--,美元,深圳,广东,企业服务,https://www.jiguang.cn,9,2012,极光（www.jiguang.cn）是中国领先的移动大数据平台和移动应用云服务提供商。其团队核心成员来自腾讯、摩根士丹利、豆瓣、Teradata、中国移动等。公司自2011年成立以来专注于为App开发,"IDG资本 , 复星昆仲 , 曼图资本Mandra Capital , "
1971,随手记,B+轮,2015,4,15,--,美元,深圳,广东,金融,http://www.feidee.com/,2,2010,"随手记是一个移动互联理财平台，主要为用户提供个人理财产品——随手记相关的iphone,android客户端以及记账网站。","复星昆仲 , 昆仑万维 , 源码资本 , 红杉资本中国 , "
1977,格瓦拉生活网,C轮,2014,7,1,20000,人民币,闵行区,上海,本地生活,http://www.gewara.com/,3,2008,格瓦拉生活网是一个城市娱乐资讯、消费、互动一体化网络平台，致力为广大消费者的休闲娱乐生活提供更加便捷的消费服务。上海格瓦商务信息咨询有限公司旗下产品。,"盛大资本-盛大网络 , 鼎晖投资 , 华人文化产业基金 , "
2,蘑菇街(美丽联合集团),D轮,2015,11,21,20000,美元,杭州,浙江,电子商务,http://www.mogujie.com,2,2011,蘑菇街是一个女性购物分享及导购社区。杭州卷瓜网络有限公司旗下网站，2016年与美丽说、淘世界合并为“美丽联合集团”。,"中国平安(平安创新投) , 厚朴基金 , 贝塔斯曼亚洲投资基金 , 挚信资本 , 阿米巴资本 , 高榕资本 , IDG资本 , 天图资本 , 启明创投 , "
2002,有信免费电话,B轮,2014,9,19,--,美元,深圳,广东,工具软件,http://www.uxin.com/,11,2011,有信是一个基于通讯录的免费通讯软件，好友间可全球免费语音通话，非好友也支持网络电话拨打国内座机和手机，还可免费即时聊天，支持发送语音、图片、位置和文字信息，隶属于深圳市有信网络技术有限公司。,"新浪微博(新浪微创投) , 红杉资本中国 , "
2005,穷游网,D轮,2016,1,5,6000,美元,朝阳区,北京,旅游,http://www.qyer.com,2,2004,穷游网是一个专注于出境游的资讯、线路预订服务商，北京穷游天下科技发展有限公司旗下。,"SIG海纳亚洲 , 阿里巴巴 , 挚信资本 , 众信旅游 , "
20053,二维火,B轮,2016,7,18,--,人民币,杭州,浙江,企业服务,http://www.zm1717.com,5,2013,二维火是一家专注餐饮云收银系统的技术公司，致力于帮助餐饮等行业实现互联网信息化，包括手机点餐、支付、营销互动等，杭州迪火科技有限公司旗下产品。,"华创资本 , 阿米巴资本 , 蚂蚁金服(阿里巴巴) , "
20167,微影时代(微票儿),C轮,2016,4,27,300000,人民币,海淀区,北京,文化娱乐,http://www.wepiao.com/,5,2014,微影时代是一家文化娱乐服务商，旗下有“微票儿”电影票O2O平台，主打产品室基于微信钱包和QQ钱包的“电影票”。北京微影时代科技有限公司旗下产品。,"天神娱乐 , 复思资本 , 腾讯 , 安赐资本 , 中国文化产业投资基金 , 文资华夏文化产业基金 , 信业基金 , 歌斐资产 , 纪源资本GGV , 乐逗游戏 , 引力创投 , 光大集团 , 万达集团 , 华人文化产业基金 , "
2031,今日头条,C轮,2014,6,0,10000,美元,海淀区,北京,文化娱乐,http://www.toutiao.com/,7,2012,今日头条是一个基于兴趣的、社交化的手机资讯阅读应用，让用户便捷地看到感兴趣和热门的资讯，并和朋友互动，发表对世界的看法。北京字节跳动科技有限公司旗下产品。,"新浪微博(新浪微创投) , SIG海纳亚洲 , DST , 红杉资本中国 , "
20383,盘石网盟,B轮,2015,5,4,20000,美元,杭州,浙江,广告营销,http://www.adyun.com/,11,2004,浙江盘石信息公司是一家中文网站联盟平台、移动网络广告技术服务商。盘石已经跟超过40万家网站合作，涵盖36个行业，并且自主开发有盘石DSP系统、盘石RTB系统、盘石SSP系统、盘石AD Exchange,"联创永宣 , 美国中经合集团 , 芳晟股权投资基金 , 昆吾九鼎投资 , "
20471,Tomtop通拓科技,A+轮,2016,3,16,--,人民币,深圳,广东,电子商务,http://www.tomtop.cn/,6,2004,通拓科技成立于2004年，现已发展成为集营销、供应链管理、进出口贸易于一体的集团公司，把全球范围内的好产品通过eBay、Amazon、速卖通、Wish以及自建网站等平台销售出去。经营的范围包括游戏配件,"纵联资本 , 百圆裤业 , "
20598,工夫影业,战略投资,2016,12,15,27000,人民币,宁波,浙江,文化娱乐,http://weibo.com/ckfpictures,3,2013,工夫影业成立于2013年，以陈国富导演为核心，集结业内优异编导、制片人以及各部门主创，从事影视项目投资、策划开发、制作拍摄和营销定位等全方位业务，影视项目有《寻龙诀》、《火锅英雄》等。,"天神娱乐 , "
20891,学乐云教学平台,C轮,2016,10,12,20000,美元,杭州,浙江,教育,http://www.xuele.net/,7,2002,学乐云教学平台是一家针对K12阶段教育提供教育软件及教育资源研究开发的教育科技类公司，旗下开发有“学乐人人通·云教学”、“学乐中国”等产品。,"新天域资本 , 深圳高特佳 , 天使投资人王刚 , 金沙江创投 , 海通开元 , "
21005,买单侠,C轮,2016,4,12,--,美元,浦东新区,上海,金融,http://www.fenqi.im/,3,2014,上海秦苍信息科技有限公司（简称Omni Prime）是一家消费金融科技服务公司，旗下APP“买单侠”是一款面向年轻人群的移动信用金融服务产品。​,"顺为基金 , 真格基金 , 联创策源 , 京东 , 晨兴资本 , 人人公司 , 红杉资本中国 , "
21348,若森数字,B轮,2017,1,21,--,人民币,海淀区,北京,文化娱乐,http://www.rocen.com.cn/,11,2003,若森数字是一家集动画技术研发、影视制作、动画教育、游戏研发、游戏运营、品牌发行等业务为一体综合文娱公司，作品有原创3D动画《画江湖》系列、《不良人》手游等。,"松禾资本 , 国信弘盛 , 盛万投资 , 国金投资 , "
